time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter
2022/09/23/15:30:45.319027,0,70245,0,GPS1_Frame,42.3324933333333,-71.0928566666667,18.2,327576.173952795,4688814.84213193,19,T
2022/09/23/15:30:46.316185,0,70246,0,GPS1_Frame,42.3324883333333,-71.09287,18.3,327575.061751872,4688814.31395497,19,T
2022/09/23/15:30:47.315437,0,70247,0,GPS1_Frame,42.3324833333333,-71.0928833333333,18.5,327573.949550776,4688813.78577819,19,T
2022/09/23/15:30:48.318783,0,70248,0,GPS1_Frame,42.3324766666667,-71.0928966666667,18.7,327572.832794903,4688813.07253103,19,T
2022/09/23/15:30:49.317414,0,70249,0,GPS1_Frame,42.33247,-71.0929083333333,18.7,327571.853356012,4688812.35590464,19,T
2022/09/23/15:30:50.350912,0,70250,0,GPS1_Frame,42.3324616666667,-71.0929216666667,18.9,327570.73204504,4688811.45758726,19,T
2022/09/23/15:30:51.312875,0,70251,0,GPS1_Frame,42.332455,-71.0929333333333,19,327569.752605706,4688810.74096115,19,T
2022/09/23/15:30:52.322092,0,70252,0,GPS1_Frame,42.332445,-71.0929466666667,19,327568.626739497,4688809.65757356,19,T
2022/09/23/15:30:53.382455,0,70253,0,GPS1_Frame,42.33244,-71.0929633333333,19.2,327567.239902594,4688809.13615674,19,T
2022/09/23/15:30:54.350496,0,70254,0,GPS1_Frame,42.3324333333333,-71.0929766666667,19.4,327566.123145281,4688808.42291062,19,T
2022/09/23/15:30:55.317883,0,70255,0,GPS1_Frame,42.3324266666667,-71.0929883333333,19.4,327565.143705041,4688807.70628513,19,T
2022/09/23/15:30:56.318134,0,70256,0,GPS1_Frame,42.33242,-71.0930033333333,19.6,327563.889629959,4688806.99641889,19,T
2022/09/23/15:30:57.315980,0,70257,0,GPS1_Frame,42.3324133333333,-71.093015,19.6,327562.910189289,4688806.2797937,19,T
2022/09/23/15:30:58.320117,0,70258,0,GPS1_Frame,42.3324066666667,-71.093025,19.5,327562.068065769,4688805.55978905,19,T
2022/09/23/15:30:59.349573,0,70259,0,GPS1_Frame,42.3323983333333,-71.093035,19.5,327561.221387181,4688804.65471395,19,T
2022/09/23/15:31:00.316568,0,70260,0,GPS1_Frame,42.33239,-71.093045,19.4,327560.374708375,4688803.74963895,19,T
2022/09/23/15:31:01.316093,0,70261,0,GPS1_Frame,42.3323833333333,-71.0930583333333,19.4,327559.257949493,4688803.03639388,19,T
2022/09/23/15:31:02.357958,0,70262,0,GPS1_Frame,42.3323783333333,-71.09307,19.3,327558.283062763,4688802.50483986,19,T
2022/09/23/15:31:03.316530,0,70263,0,GPS1_Frame,42.3323716666667,-71.09308,19.2,327557.440938317,4688801.78483574,19,T
2022/09/23/15:31:04.318924,0,70264,0,GPS1_Frame,42.332365,-71.09309,19.3,327556.598813694,4688801.06483172,19,T
2022/09/23/15:31:05.315588,0,70265,0,GPS1_Frame,42.3323583333333,-71.0931016666667,19.4,327555.619371446,4688800.34820751,19,T
2022/09/23/15:31:06.354538,0,70266,0,GPS1_Frame,42.3323516666667,-71.0931133333333,19.8,327554.639928994,4688799.63158343,19,T
2022/09/23/15:31:07.351842,0,70267,0,GPS1_Frame,42.3323433333333,-71.093125,19.9,327553.655931256,4688798.72988894,19,T
2022/09/23/15:31:08.353031,0,70268,0,GPS1_Frame,42.332335,-71.093135,19.6,327552.80925077,4688797.82481482,19,T
2022/09/23/15:31:09.318586,0,70269,0,GPS1_Frame,42.3323266666667,-71.093145,19.3,327551.962570073,4688796.91974078,19,T
2022/09/23/15:31:10.318057,0,70270,0,GPS1_Frame,42.33232,-71.0931566666667,19.4,327550.983126772,4688796.2031172,19,T
2022/09/23/15:31:11.318615,0,70271,0,GPS1_Frame,42.3323133333333,-71.0931666666667,19.4,327550.141000822,4688795.48311392,19,T
2022/09/23/15:31:12.315029,0,70272,0,GPS1_Frame,42.3323066666667,-71.0931783333333,19.3,327549.16155713,4688794.76649057,19,T
2022/09/23/15:31:13.316041,0,70273,0,GPS1_Frame,42.3322983333333,-71.09319,19,327548.177558011,4688793.86479682,19,T
2022/09/23/15:31:14.352442,0,70274,0,GPS1_Frame,42.33229,-71.0932016666667,18.9,327547.193558644,4688792.9631032,19,T
2022/09/23/15:31:15.315845,0,70275,0,GPS1_Frame,42.332285,-71.0932133333333,18.7,327546.218669569,4688792.43155079,19,T
2022/09/23/15:31:16.352006,0,70276,0,GPS1_Frame,42.33228,-71.093225,18.7,327545.243780345,4688791.89999852,19,T
2022/09/23/15:31:17.316303,0,70277,0,GPS1_Frame,42.332275,-71.0932383333333,19,327544.131573332,4688791.37182631,19,T
2022/09/23/15:31:18.352898,0,70278,0,GPS1_Frame,42.3322683333333,-71.0932516666667,19.1,327543.014810784,4688790.65858373,19,T
2022/09/23/15:31:19.316447,0,70279,0,GPS1_Frame,42.3322616666667,-71.0932633333333,19.4,327542.035365676,4688789.94196135,19,T
2022/09/23/15:31:20.313637,0,70280,0,GPS1_Frame,42.332255,-71.093275,19.7,327541.055920368,4688789.2253391,19,T
2022/09/23/15:31:21.318012,0,70281,0,GPS1_Frame,42.3322483333333,-71.0932866666667,20,327540.076474855,4688788.50871698,19,T
2022/09/23/15:31:22.318164,0,70282,0,GPS1_Frame,42.33224,-71.0932983333333,20.3,327539.09247369,4688787.60702445,19,T
2022/09/23/15:31:23.318854,0,70283,0,GPS1_Frame,42.3322333333333,-71.09331,20.5,327538.113027749,4688786.89040259,19,T
2022/09/23/15:31:24.361059,0,70284,0,GPS1_Frame,42.3322266666667,-71.0933216666667,20.6,327537.133581608,4688786.17378087,19,T
2022/09/23/15:31:25.350042,0,70285,0,GPS1_Frame,42.3322216666667,-71.0933316666667,20.7,327536.296008551,4688785.63884973,19,T
2022/09/23/15:31:26.316151,0,70286,0,GPS1_Frame,42.3322133333333,-71.0933416666667,20.8,327535.449324271,4688784.7337776,19,T
2022/09/23/15:31:27.317736,0,70287,0,GPS1_Frame,42.3322083333333,-71.0933516666667,20.8,327534.611750914,4688784.19884665,19,T
2022/09/23/15:31:28.319960,0,70288,0,GPS1_Frame,42.3322,-71.0933616666667,20.9,327533.765066247,4688783.29377472,19,T
2022/09/23/15:31:29.318652,0,70289,0,GPS1_Frame,42.3321916666667,-71.09337,20.9,327533.055699185,4688782.38532273,19,T
2022/09/23/15:31:30.318173,0,70290,0,GPS1_Frame,42.3321833333333,-71.09338,20.8,327532.209014106,4688781.48025098,19,T
2022/09/23/15:31:31.319816,0,70291,0,GPS1_Frame,42.3321766666667,-71.0933883333333,20.8,327531.50420232,4688780.75686968,19,T
2022/09/23/15:31:32.319846,0,70292,0,GPS1_Frame,42.33217,-71.0933983333333,20.7,327530.662072514,4688780.03686864,19,T
2022/09/23/15:31:33.355087,0,70293,0,GPS1_Frame,42.3321633333333,-71.0934066666667,20.7,327529.957260426,4688779.31348749,19,T
2022/09/23/15:31:34.316227,0,70294,0,GPS1_Frame,42.3321566666667,-71.093415,20.7,327529.252448191,4688778.59010641,19,T
2022/09/23/15:31:35.386092,0,70295,0,GPS1_Frame,42.3321533333333,-71.0934233333333,20.7,327528.556747257,4688778.23686647,19,T
2022/09/23/15:31:36.318982,0,70296,0,GPS1_Frame,42.3321466666667,-71.0934316666667,20.7,327527.85193477,4688777.51348553,19,T
2022/09/23/15:31:37.316152,0,70297,0,GPS1_Frame,42.3321383333333,-71.0934416666667,20.9,327527.005248449,4688776.60841437,19,T
2022/09/23/15:31:38.314529,0,70298,0,GPS1_Frame,42.3321333333333,-71.0934516666667,21.1,327526.167673473,4688776.07348439,19,T
2022/09/23/15:31:39.319865,0,70299,0,GPS1_Frame,42.3321266666667,-71.09346,21,327525.462860527,4688775.35010367,19,T
2022/09/23/15:31:40.357036,0,70300,0,GPS1_Frame,42.3321216666667,-71.09347,21,327524.625285281,4688774.81517387,19,T
2022/09/23/15:31:41.318638,0,70301,0,GPS1_Frame,42.3321133333333,-71.09348,20.9,327523.778598225,4688773.91010309,19,T
2022/09/23/15:31:42.395286,0,70302,0,GPS1_Frame,42.3321066666667,-71.09349,21,327522.936466812,4688773.19010293,19,T
2022/09/23/15:31:43.358316,0,70303,0,GPS1_Frame,42.3321,-71.0935016666667,21,327521.957017205,4688772.47348324,19,T
2022/09/23/15:31:44.354390,0,70304,0,GPS1_Frame,42.3320916666667,-71.0935116666667,21,327521.110329527,4688771.56841277,19,T
2022/09/23/15:31:45.312832,0,70305,0,GPS1_Frame,42.3320833333333,-71.09352,21,327520.400959696,4688770.65996199,19,T
2022/09/23/15:31:46.315037,0,70306,0,GPS1_Frame,42.3320766666667,-71.09353,20.9,327519.558827552,4688769.93996223,19,T
2022/09/23/15:31:47.320431,0,70307,0,GPS1_Frame,42.33207,-71.0935383333333,20.9,327518.854013326,4688769.21658215,19,T
2022/09/23/15:31:48.321392,0,70308,0,GPS1_Frame,42.3320616666667,-71.0935483333333,20.8,327518.007324869,4688768.31151202,19,T
2022/09/23/15:31:49.318144,0,70309,0,GPS1_Frame,42.332055,-71.0935583333333,20.8,327517.165192203,4688767.59151253,19,T
2022/09/23/15:31:50.318955,0,70310,0,GPS1_Frame,42.3320466666667,-71.09357,21,327516.181185196,4688766.68982308,19,T
2022/09/23/15:31:51.321012,0,70311,0,GPS1_Frame,42.3320366666667,-71.0935816666667,21.2,327515.192621884,4688765.60306321,19,T
2022/09/23/15:31:52.318091,0,70312,0,GPS1_Frame,42.3320283333333,-71.0935916666667,21.4,327514.34593253,4688764.69799351,19,T
2022/09/23/15:31:53.353173,0,70313,0,GPS1_Frame,42.33202,-71.0936016666667,21.5,327513.499242961,4688763.79292391,19,T
2022/09/23/15:31:54.315161,0,70314,0,GPS1_Frame,42.3320116666667,-71.09361,21.5,327512.789871398,4688762.88447386,19,T
2022/09/23/15:31:55.346968,0,70315,0,GPS1_Frame,42.3320033333333,-71.09362,21.6,327511.943181418,4688761.97940443,19,T
2022/09/23/15:31:56.351487,0,70316,0,GPS1_Frame,42.331995,-71.0936316666667,21.7,327510.959172973,4688761.07771567,19,T
2022/09/23/15:31:57.352720,0,70317,0,GPS1_Frame,42.33199,-71.0936416666667,21.9,327510.12159491,4688760.54278753,19,T
2022/09/23/15:31:58.353378,0,70318,0,GPS1_Frame,42.3319833333333,-71.09365,22,327509.416778791,4688759.81940835,19,T
2022/09/23/15:31:59.321136,0,70319,0,GPS1_Frame,42.3319766666667,-71.09366,22.3,327508.574644238,4688759.09940985,19,T
2022/09/23/15:32:00.318271,0,70320,0,GPS1_Frame,42.33197,-71.0936683333333,22.4,327507.869827817,4688758.37603081,19,T
2022/09/23/15:32:01.318146,0,70321,0,GPS1_Frame,42.3319633333333,-71.0936766666667,22.5,327507.165011257,4688757.65265184,19,T
2022/09/23/15:32:02.313850,0,70322,0,GPS1_Frame,42.331955,-71.093685,22.5,327506.455638277,4688756.7442024,19,T
2022/09/23/15:32:03.314216,0,70323,0,GPS1_Frame,42.3319483333333,-71.0936916666667,22.5,327505.888139766,4688756.0174429,19,T
2022/09/23/15:32:04.321180,0,70324,0,GPS1_Frame,42.33194,-71.0937,22.5,327505.178766469,4688755.10899359,19,T
2022/09/23/15:32:05.348728,0,70325,0,GPS1_Frame,42.3319316666667,-71.0937066666667,22.4,327504.606711383,4688754.19716365,19,T
2022/09/23/15:32:06.318314,0,70326,0,GPS1_Frame,42.3319233333333,-71.093715,22.2,327503.897337746,4688753.28871445,19,T
2022/09/23/15:32:07.354497,0,70327,0,GPS1_Frame,42.331915,-71.0937233333334,22.1,327503.187963931,4688752.38026533,19,T
2022/09/23/15:32:08.318149,0,70328,0,GPS1_Frame,42.3319066666667,-71.0937316666667,22.1,327502.47858994,4688751.47181627,19,T
2022/09/23/15:32:09.354701,0,70329,0,GPS1_Frame,42.3318983333333,-71.0937383333333,21.9,327501.906534231,4688750.55998653,19,T
2022/09/23/15:32:10.350075,0,70330,0,GPS1_Frame,42.33189,-71.0937466666667,21.7,327501.197159899,4688749.6515376,19,T
2022/09/23/15:32:11.317784,0,70331,0,GPS1_Frame,42.3318816666667,-71.0937533333333,21.6,327500.62510389,4688748.73970796,19,T
2022/09/23/15:32:12.354987,0,70332,0,GPS1_Frame,42.3318733333333,-71.09376,21.5,327500.05304774,4688747.82787837,19,T
2022/09/23/15:32:13.317298,0,70333,0,GPS1_Frame,42.3318666666667,-71.0937683333333,21.5,327499.348229357,4688747.10450014,19,T
2022/09/23/15:32:14.353198,0,70334,0,GPS1_Frame,42.3318583333333,-71.0937766666667,21.3,327498.638854369,4688746.19605145,19,T
2022/09/23/15:32:15.320754,0,70335,0,GPS1_Frame,42.3318516666667,-71.0937833333333,21.1,327498.071354245,4688745.46929254,19,T
2022/09/23/15:32:16.315722,0,70336,0,GPS1_Frame,42.331845,-71.09379,21,327497.503854012,4688744.74253368,19,T
2022/09/23/15:32:17.317693,0,70337,0,GPS1_Frame,42.3318366666667,-71.0937983333333,21,327496.794478556,4688743.83408516,19,T
2022/09/23/15:32:18.319488,0,70338,0,GPS1_Frame,42.3318316666667,-71.093805,20.9,327496.231534589,4688743.29239693,19,T
2022/09/23/15:32:19.321261,0,70339,0,GPS1_Frame,42.331825,-71.0938116666667,20.9,327495.664033999,4688742.56563821,19,T
2022/09/23/15:32:20.317776,0,70340,0,GPS1_Frame,42.3318166666667,-71.09382,20.9,327494.954658097,4688741.65718986,19,T
2022/09/23/15:32:21.321685,0,70341,0,GPS1_Frame,42.33181,-71.0938283333333,20.7,327494.249838591,4688740.93381212,19,T
2022/09/23/15:32:22.320679,0,70342,0,GPS1_Frame,42.331805,-71.0938366666667,20.6,327493.549575532,4688740.39550499,19,T
2022/09/23/15:32:23.319408,0,70343,0,GPS1_Frame,42.3317983333333,-71.0938433333333,20.4,327492.98207444,4688739.66874647,19,T
2022/09/23/15:32:24.354830,0,70344,0,GPS1_Frame,42.3317916666667,-71.0938533333333,20.4,327492.139935839,4688738.94874984,19,T
2022/09/23/15:32:25.349811,0,70345,0,GPS1_Frame,42.3317833333333,-71.0938616666667,20.4,327491.430559136,4688738.04030183,19,T
2022/09/23/15:32:26.353224,0,70346,0,GPS1_Frame,42.3317766666667,-71.0938716666667,20.3,327490.588420182,4688737.32030539,19,T
2022/09/23/15:32:27.321792,0,70347,0,GPS1_Frame,42.3317683333333,-71.09388,20.3,327489.879043123,4688736.41185753,19,T
2022/09/23/15:32:28.319499,0,70348,0,GPS1_Frame,42.33176,-71.0938883333333,20.4,327489.169665882,4688735.50340974,19,T
2022/09/23/15:32:29.316869,0,70349,0,GPS1_Frame,42.3317533333333,-71.0938983333333,20.4,327488.3275264,4688734.78341355,19,T
2022/09/23/15:32:30.317958,0,70350,0,GPS1_Frame,42.3317466666667,-71.0939066666667,20.4,327487.62270554,4688734.06003644,19,T
2022/09/23/15:32:31.356722,0,70351,0,GPS1_Frame,42.33174,-71.0939116666667,20.3,327487.192522162,4688733.32989736,19,T
2022/09/23/15:32:32.314497,0,70352,0,GPS1_Frame,42.3317316666667,-71.0939183333333,20.4,327486.620463107,4688732.41806879,19,T
2022/09/23/15:32:33.354006,0,70353,0,GPS1_Frame,42.3317216666667,-71.093925,20.5,327486.043847139,4688731.32116974,19,T
2022/09/23/15:32:34.354768,0,70354,0,GPS1_Frame,42.331715,-71.0939333333333,20.4,327485.339025711,4688730.59779285,19,T
2022/09/23/15:32:35.352213,0,70355,0,GPS1_Frame,42.3317066666667,-71.09394,20.4,327484.766966216,4688729.68596442,19,T
2022/09/23/15:32:36.314477,0,70356,0,GPS1_Frame,42.3316983333333,-71.0939483333334,20.5,327484.057587676,4688728.77751712,19,T
2022/09/23/15:32:37.318523,0,70357,0,GPS1_Frame,42.33169,-71.0939566666667,20.5,327483.348208961,4688727.86906988,19,T
2022/09/23/15:32:38.322384,0,70358,0,GPS1_Frame,42.3316833333333,-71.093965,20.5,327482.643386921,4688727.14569325,19,T
2022/09/23/15:32:39.321577,0,70359,0,GPS1_Frame,42.331675,-71.0939716666667,20.6,327482.071326816,4688726.23386503,19,T
2022/09/23/15:32:40.321765,0,70360,0,GPS1_Frame,42.331665,-71.09398,20.6,327481.35739071,4688725.14034746,19,T
2022/09/23/15:32:41.322899,0,70361,0,GPS1_Frame,42.3316566666667,-71.0939883333333,20.5,327480.648011297,4688724.23190048,19,T
2022/09/23/15:32:42.355358,0,70362,0,GPS1_Frame,42.33165,-71.0939966666667,20.5,327479.943188631,4688723.5085241,19,T
2022/09/23/15:32:43.321077,0,70363,0,GPS1_Frame,42.3316433333333,-71.0940066666667,20.6,327479.101046798,4688722.78852896,19,T
2022/09/23/15:32:44.353183,0,70364,0,GPS1_Frame,42.331635,-71.094015,20.6,327478.39166687,4688721.8800822,19,T
2022/09/23/15:32:45.320638,0,70365,0,GPS1_Frame,42.3316266666667,-71.0940216666667,20.6,327477.819605819,4688720.96825431,19,T
2022/09/23/15:32:46.319903,0,70366,0,GPS1_Frame,42.3316183333333,-71.0940283333333,20.7,327477.247544626,4688720.05642646,19,T
2022/09/23/15:32:47.356809,0,70367,0,GPS1_Frame,42.3316116666667,-71.0940316666667,20.7,327476.954678482,4688719.32290675,19,T
2022/09/23/15:32:48.353770,0,70368,0,GPS1_Frame,42.3316116666667,-71.0940316666667,20.6,327476.954678482,4688719.32290675,19,T
2022/09/23/15:32:49.354194,0,70369,0,GPS1_Frame,42.3316116666667,-71.0940316666667,20.7,327476.954678482,4688719.32290675,19,T
2022/09/23/15:32:50.317917,0,70370,0,GPS1_Frame,42.3316116666667,-71.0940316666667,20.7,327476.954678482,4688719.32290675,19,T
2022/09/23/15:32:51.352210,0,70371,0,GPS1_Frame,42.3316116666667,-71.0940316666667,20.7,327476.954678482,4688719.32290675,19,T
2022/09/23/15:32:52.322696,0,70372,0,GPS1_Frame,42.33161,-71.0940333333333,20.8,327476.812802388,4688719.14121744,19,T
2022/09/23/15:32:53.320920,0,70373,0,GPS1_Frame,42.3316116666667,-71.0940333333333,20.8,327476.81735939,4688719.32628797,19,T
2022/09/23/15:32:54.319586,0,70374,0,GPS1_Frame,42.3316116666667,-71.0940333333333,20.8,327476.81735939,4688719.32628797,19,T
2022/09/23/15:32:55.320839,0,70375,0,GPS1_Frame,42.3316116666667,-71.0940333333333,20.8,327476.81735939,4688719.32628797,19,T
2022/09/23/15:32:56.322761,0,70376,0,GPS1_Frame,42.3316116666667,-71.0940333333333,20.8,327476.81735939,4688719.32628797,19,T
2022/09/23/15:32:57.321865,0,70377,0,GPS1_Frame,42.3316083333333,-71.094035,20.6,327476.670926287,4688718.95952812,19,T
2022/09/23/15:32:58.352687,0,70378,0,GPS1_Frame,42.3316,-71.09404,20.6,327476.236183918,4688718.04431913,19,T
2022/09/23/15:32:59.317182,0,70379,0,GPS1_Frame,42.3315933333333,-71.0940416666667,20.6,327476.080636727,4688717.30741824,19,T
2022/09/23/15:33:00.358618,0,70380,0,GPS1_Frame,42.3315883333333,-71.0940416666667,20.8,327476.066965674,4688716.75220665,19,T
2022/09/23/15:33:01.322708,0,70381,0,GPS1_Frame,42.3315816666667,-71.0940416666667,20.9,327476.048737606,4688716.01192453,19,T
2022/09/23/15:33:02.322813,0,70382,0,GPS1_Frame,42.3315766666667,-71.09404,21,327476.172385725,4688715.45333171,19,T
2022/09/23/15:33:03.322503,0,70383,0,GPS1_Frame,42.3315766666667,-71.0940383333333,21,327476.309704892,4688715.44995048,19,T
2022/09/23/15:33:04.317040,0,70384,0,GPS1_Frame,42.3315766666667,-71.0940366666667,21.1,327476.447024059,4688715.44656926,19,T
2022/09/23/15:33:05.358158,0,70385,0,GPS1_Frame,42.331575,-71.094035,21.2,327476.579786224,4688715.25811752,19,T
2022/09/23/15:33:06.320153,0,70386,0,GPS1_Frame,42.3315716666667,-71.0940333333333,21.2,327476.707991401,4688714.88459524,19,T
2022/09/23/15:33:07.352334,0,70387,0,GPS1_Frame,42.3315716666667,-71.0940333333333,21.1,327476.707991401,4688714.88459524,19,T
2022/09/23/15:33:08.318404,0,70388,0,GPS1_Frame,42.33157,-71.0940333333333,21,327476.703434403,4688714.69952471,19,T
2022/09/23/15:33:09.321735,0,70389,0,GPS1_Frame,42.3315633333333,-71.0940333333333,20.9,327476.685206414,4688713.95924259,19,T
2022/09/23/15:33:10.322097,0,70390,0,GPS1_Frame,42.33156,-71.0940333333333,20.8,327476.67609242,4688713.58910153,19,T
2022/09/23/15:33:11.321533,0,70391,0,GPS1_Frame,42.331555,-71.0940333333333,20.6,327476.66242143,4688713.03388994,19,T
2022/09/23/15:33:12.319753,0,70392,0,GPS1_Frame,42.33155,-71.0940316666667,20.5,327476.786069669,4688712.47529714,19,T
2022/09/23/15:33:13.320084,0,70393,0,GPS1_Frame,42.331545,-71.09403,20.4,327476.909717929,4688711.91670435,19,T
2022/09/23/15:33:14.357996,0,70394,0,GPS1_Frame,42.33154,-71.0940266666667,20.2,327477.170685461,4688711.35473034,19,T
2022/09/23/15:33:15.319442,0,70395,0,GPS1_Frame,42.3315333333333,-71.0940233333333,20.3,327477.427096062,4688710.60768583,19,T
2022/09/23/15:33:16.356306,0,70396,0,GPS1_Frame,42.3315266666667,-71.0940166666667,20.5,327477.95814528,4688709.85387894,19,T
2022/09/23/15:33:17.321009,0,70397,0,GPS1_Frame,42.3315183333333,-71.0940066666667,20.3,327478.759276261,4688708.90823923,19,T
2022/09/23/15:33:18.318766,0,70398,0,GPS1_Frame,42.3315116666667,-71.0939983333333,20.4,327479.42764507,4688708.1510513,19,T
2022/09/23/15:33:19.320241,0,70399,0,GPS1_Frame,42.3315033333333,-71.0939916666667,20.4,327479.9541378,4688707.21217405,19,T
2022/09/23/15:33:20.320611,0,70400,0,GPS1_Frame,42.3314966666667,-71.0939833333333,20.3,327480.622506903,4688706.45498624,19,T
2022/09/23/15:33:21.355492,0,70401,0,GPS1_Frame,42.33149,-71.0939766666667,20.3,327481.153556801,4688705.70117962,19,T
2022/09/23/15:33:22.320746,0,70402,0,GPS1_Frame,42.331485,-71.0939683333333,20.3,327481.826483035,4688705.12906247,19,T
2022/09/23/15:33:23.355722,0,70403,0,GPS1_Frame,42.3314783333333,-71.09396,20.3,327482.494852549,4688704.37187485,19,T
2022/09/23/15:33:24.358901,0,70404,0,GPS1_Frame,42.3314733333333,-71.0939533333333,20.4,327483.030459629,4688703.80313891,19,T
2022/09/23/15:33:25.359528,0,70405,0,GPS1_Frame,42.3314683333333,-71.0939483333334,20.5,327483.428747394,4688703.2377841,19,T
2022/09/23/15:33:26.320523,0,70406,0,GPS1_Frame,42.3314633333333,-71.0939416666667,20.6,327483.964354641,4688702.66904824,19,T
2022/09/23/15:33:27.353214,0,70407,0,GPS1_Frame,42.3314566666667,-71.0939333333333,20.8,327484.632724627,4688701.91186084,19,T
2022/09/23/15:33:28.322373,0,70408,0,GPS1_Frame,42.3314516666667,-71.093925,21.1,327485.305651517,4688701.33974404,19,T
2022/09/23/15:33:29.321590,0,70409,0,GPS1_Frame,42.331445,-71.0939166666667,21.4,327485.974021779,4688700.58255678,19,T
2022/09/23/15:33:30.321076,0,70410,0,GPS1_Frame,42.3314416666667,-71.0939083333333,21.7,327486.65150562,4688700.19551064,19,T
2022/09/23/15:33:31.325926,0,70411,0,GPS1_Frame,42.3314416666667,-71.093905,21.7,327486.926144542,4688700.18874862,19,T
2022/09/23/15:33:32.322871,0,70412,0,GPS1_Frame,42.33144,-71.0939033333333,22.5,327487.058907299,4688700.0002971,19,T
2022/09/23/15:33:33.321023,0,70413,0,GPS1_Frame,42.3314416666667,-71.0939083333333,22.5,327486.65150562,4688700.19551064,19,T
2022/09/23/15:33:34.355328,0,70414,0,GPS1_Frame,42.331445,-71.0939166666667,22.5,327485.974021779,4688700.58255678,19,T
2022/09/23/15:33:35.320612,0,70415,0,GPS1_Frame,42.3314516666667,-71.093925,22.1,327485.305651517,4688701.33974404,19,T
2022/09/23/15:33:36.322233,0,70416,0,GPS1_Frame,42.331455,-71.093935,21.9,327484.490848426,4688701.73017137,19,T
2022/09/23/15:33:37.386548,0,70417,0,GPS1_Frame,42.3314583333333,-71.09394,21.7,327484.0880037,4688702.11045559,19,T
2022/09/23/15:33:38.355445,0,70418,0,GPS1_Frame,42.3314616666667,-71.093945,21.5,327483.685159015,4688702.49073985,19,T
2022/09/23/15:33:39.358518,0,70419,0,GPS1_Frame,42.3314666666667,-71.0939533333333,21.3,327483.012232371,4688703.06285681,19,T
2022/09/23/15:33:40.321448,0,70420,0,GPS1_Frame,42.3314716666667,-71.09396,21.1,327482.47662523,4688703.63159275,19,T
2022/09/23/15:33:41.319212,0,70421,0,GPS1_Frame,42.33148,-71.09397,20.9,327481.675493113,4688704.577232,19,T
2022/09/23/15:33:42.357076,0,70422,0,GPS1_Frame,42.3314883333333,-71.0939783333333,20.7,327481.011680573,4688705.51949022,19,T
2022/09/23/15:33:43.319660,0,70423,0,GPS1_Frame,42.3314966666667,-71.0939866666667,20.6,327480.347868222,4688706.46174851,19,T
2022/09/23/15:33:44.322438,0,70424,0,GPS1_Frame,42.331505,-71.0939966666667,20.4,327479.546736729,4688707.40738803,19,T
2022/09/23/15:33:45.320891,0,70425,0,GPS1_Frame,42.3315116666667,-71.0940066666667,20.4,327478.741048523,4688708.16795712,19,T
2022/09/23/15:33:46.322001,0,70426,0,GPS1_Frame,42.3315183333333,-71.0940166666667,20.3,327477.935360494,4688708.9285263,19,T
